SK_ID_CURR,NAME_CONTRACT_TYPE,CODE_GENDER,NAME_TYPE_SUITE,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,OCCUPATION_TYPE,ORGANIZATION_TYPE,FONDKAPREMONT_MODE,HOUSETYPE_MODE,WALLSMATERIAL_MODE,EMERGENCYSTATE_MODE,CNT_CHILDREN,AMT_INCOME_TOTAL,AMT_CREDIT,AMT_ANNUITY,AMT_GOODS_PRICE,REGION_POPULATION_RELATIVE,DAYS_BIRTH,DAYS_EMPLOYED,DAYS_REGISTRATION,DAYS_ID_PUBLISH,OWN_CAR_AGE,FLAG_MOBIL,FLAG_EMP_PHONE,FLAG_WORK_PHONE,FLAG_CONT_MOBILE,FLAG_PHONE,FLAG_EMAIL,CNT_FAM_MEMBERS,REGION_RATING_CLIENT,REGION_RATING_CLIENT_W_CITY,HOUR_APPR_PROCESS_START,REG_REGION_NOT_LIVE_REGION,REG_REGION_NOT_WORK_REGION,LIVE_REGION_NOT_WORK_REGION,REG_CITY_NOT_LIVE_CITY,REG_CITY_NOT_WORK_CITY,LIVE_CITY_NOT_WORK_CITY,EXT_SOURCE_1,EXT_SOURCE_2,EXT_SOURCE_3,APARTMENTS_AVG,BASEMENTAREA_AVG,YEARS_BEGINEXPLUATATION_AVG,YEARS_BUILD_AVG,COMMONAREA_AVG,ELEVATORS_AVG,ENTRANCES_AVG,FLOORSMAX_AVG,FLOORSMIN_AVG,LANDAREA_AVG,LIVINGAPARTMENTS_AVG,LIVINGAREA_AVG,NONLIVINGAPARTMENTS_AVG,NONLIVINGAREA_AVG,APARTMENTS_MODE,BASEMENTAREA_MODE,YEARS_BEGINEXPLUATATION_MODE,YEARS_BUILD_MODE,COMMONAREA_MODE,ELEVATORS_MODE,ENTRANCES_MODE,FLOORSMAX_MODE,FLOORSMIN_MODE,LANDAREA_MODE,LIVINGAPARTMENTS_MODE,LIVINGAREA_MODE,NONLIVINGAPARTMENTS_MODE,NONLIVINGAREA_MODE,APARTMENTS_MEDI,BASEMENTAREA_MEDI,YEARS_BEGINEXPLUATATION_MEDI,YEARS_BUILD_MEDI,COMMONAREA_MEDI,ELEVATORS_MEDI,ENTRANCES_MEDI,FLOORSMAX_MEDI,FLOORSMIN_MEDI,LANDAREA_MEDI,LIVINGAPARTMENTS_MEDI,LIVINGAREA_MEDI,NONLIVINGAPARTMENTS_MEDI,NONLIVINGAREA_MEDI,TOTALAREA_MODE,OBS_30_CNT_SOCIAL_CIRCLE,DEF_30_CNT_SOCIAL_CIRCLE,OBS_60_CNT_SOCIAL_CIRCLE,DEF_60_CNT_SOCIAL_CIRCLE,DAYS_LAST_PHONE_CHANGE,FLAG_DOCUMENT_2,FLAG_DOCUMENT_3,FLAG_DOCUMENT_4,FLAG_DOCUMENT_5,FLAG_DOCUMENT_6,FLAG_DOCUMENT_7,FLAG_DOCUMENT_8,FLAG_DOCUMENT_9,FLAG_DOCUMENT_10,FLAG_DOCUMENT_11,FLAG_DOCUMENT_12,FLAG_DOCUMENT_13,FLAG_DOCUMENT_14,FLAG_DOCUMENT_15,FLAG_DOCUMENT_16,FLAG_DOCUMENT_17,FLAG_DOCUMENT_18,FLAG_DOCUMENT_19,FLAG_DOCUMENT_20,FLAG_DOCUMENT_21,AMT_REQ_CREDIT_BUREAU_HOUR,AMT_REQ_CREDIT_BUREAU_DAY,AMT_REQ_CREDIT_BUREAU_WEEK,AMT_REQ_CREDIT_BUREAU_MON,AMT_REQ_CREDIT_BUREAU_QRT,AMT_REQ_CREDIT_BUREAU_YEAR,FLAG_OWN_CAR_N,FLAG_OWN_CAR_Y,FLAG_OWN_REALTY_N,FLAG_OWN_REALTY_Y,NAME_TYPE_SUITE_Other_A,NAME_TYPE_SUITE_Other_B,WEEKDAY_APPR_PROCESS_START_FRIDAY,WEEKDAY_APPR_PROCESS_START_MONDAY,WEEKDAY_APPR_PROCESS_START_SATURDAY,WEEKDAY_APPR_PROCESS_START_SUNDAY,WEEKDAY_APPR_PROCESS_START_THURSDAY,WEEKDAY_APPR_PROCESS_START_TUESDAY,WEEKDAY_APPR_PROCESS_START_WEDNESDAY,ORGANIZATION_TYPE_XNA,TARGET
100357,Revolvingloans,F,Unaccompanied,Commercialassociate,Incompletehigher,Civilmarriage,Houseapartment,Accountants,BusinessEntityType3,notspecified,blockofflats,Block,No,0.0,225000.0,180000.0,9000.0,180000.0,0.04622,-9166.0,-1450.0,-9166.0,-547.0,9.3,1.0,1.0,0.0,1.0,0.0,1.0,2.0,1.0,1.0,16.0,0.0,0.0,0.0,0.0,1.0,1.0,0.31004745768394776,0.7651057865385212,0.3791004853998145,0.11113299999999994,0.08715999999999999,0.9792550000000014,0.728816,0.03752199999999997,0.09515199999999996,0.1381280000000001,0.234415,0.268258,0.061804,0.09188399999999997,0.10690199999999997,0.007684000000000011,0.028474999999999983,0.11347,0.084527,0.9794710000000004,0.7371639999999996,0.035697000000000007,0.031824000000000005,0.1368660000000001,0.16711600000000013,0.20830000000000012,0.050952999999999984,0.09922199999999996,0.10942400000000002,0.007878000000000003,0.02976999999999998,0.11353299999999993,0.08705699999999998,0.9793100000000012,0.7281160000000001,0.037615999999999976,0.10619999999999988,0.1379000000000001,0.18376800000000001,0.22227600000000014,0.062698,0.09362199999999987,0.10859299999999994,0.007741000000000001,0.029317000000000024,0.09165899999999998,0.0,0.0,0.0,0.0,-653.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
100359,Cashloans,M,Unaccompanied,Working,Secondarysecondaryspecial,Married,Houseapartment,Laborers,BusinessEntityType3,regoperaccount,blockofflats,Stonebrick,No,1.0,112500.0,226908.0,11164.5,148500.0,0.025164,-14923.0,-273.0,-3883.0,-4003.0,12.0,1.0,1.0,0.0,1.0,0.0,0.0,3.0,2.0,2.0,9.0,0.0,1.0,1.0,0.0,1.0,1.0,0.4717014138231933,0.5738405161746867,0.7992967832109371,0.0722,0.0846,0.9821,0.7552,0.006999999999999999,0.0,0.1379,0.1667,0.2083,0.0,0.0588,0.0674,0.0,0.0,0.0735,0.0878,0.9821,0.7648,0.0071,0.0,0.1379,0.1667,0.2083,0.0,0.0643,0.0702,0.0,0.0,0.0729,0.0846,0.9821,0.7585,0.0071,0.0,0.1379,0.1667,0.2083,0.0,0.0599,0.0686,0.0,0.0,0.0568,4.0,1.0,4.0,0.0,-743.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
100360,Revolvingloans,F,Unaccompanied,Commercialassociate,Secondarysecondaryspecial,Married,Houseapartment,Accountants,Housing,orgspecaccount,blockofflats,Block,No,0.0,67500.0,202500.0,10125.0,202500.0,0.025164,-19676.0,-4483.0,-5545.0,-3236.0,11.75,1.0,1.0,0.0,1.0,0.0,0.0,2.0,2.0,2.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8616261065248083,0.7561078884474521,0.5242861180316877,0.122,0.1097,0.9771,0.6872,0.07200000000000001,0.0,0.2528,0.1667,0.2083,0.0525,0.1084,0.0876,0.0039,0.0128,0.1008,0.0981,0.9772,0.6994,0.0134,0.0,0.2759,0.1667,0.2083,0.0221,0.1185,0.0705,0.0039,0.0019,0.1343,0.1097,0.9771,0.6914,0.0482,0.0,0.2759,0.1667,0.2083,0.0534,0.1103,0.0894,0.0039,0.0025,0.0766,0.0,0.0,0.0,0.0,-1232.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
100361,Cashloans,M,Unaccompanied,Working,Secondarysecondaryspecial,Married,Houseapartment,Laborers,Tradetype7,regoperaccount,blockofflats,Panel,No,0.0,270000.0,1800000.0,62698.5,1800000.0,0.007273999999999998,-17099.0,-499.0,-5508.0,-649.0,8.51,1.0,1.0,0.0,1.0,0.0,0.0,2.0,2.0,2.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4045886948176437,0.4339187290167497,0.7862666146611379,0.068,0.0836,0.9896,0.8572,0.0178,0.0,0.1724,0.1667,0.0417,0.061569999999999986,0.0555,0.0878,0.0,0.0,0.0693,0.0868,0.9896,0.8628,0.0179,0.0,0.1724,0.1667,0.0417,0.05849400000000005,0.0606,0.0915,0.0,0.0,0.0687,0.0836,0.9896,0.8591,0.0179,0.0,0.1724,0.1667,0.0417,0.06269499999999999,0.0564,0.0894,0.0,0.0,0.069,0.0,0.0,0.0,0.0,-991.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
100362,Cashloans,F,Unaccompanied,Commercialassociate,Secondarysecondaryspecial,Civilmarriage,Houseapartment,Salesstaff,BusinessEntityType2,orgspecaccount,blockofflats,Panel,No,1.0,157500.0,807984.0,26833.5,697500.0,0.031329,-17438.0,-3668.0,-10185.0,-974.0,19.94,1.0,1.0,0.0,1.0,0.0,0.0,3.0,2.0,2.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6196528236648501,0.6402018177118465,0.6058362647264226,0.0923,0.0835,0.9846,0.762,0.0427,0.08,0.069,0.3333,0.375,0.0612,0.0908,0.0719,0.0,0.0537,0.0746,0.0867,0.9826,0.7713,0.0431,0.0403,0.0345,0.3333,0.375,0.0581,0.0992,0.0267,0.0,0.0,0.0932,0.0835,0.9846,0.7652,0.043,0.08,0.069,0.3333,0.375,0.0623,0.0923,0.0732,0.0,0.0549,0.0378,1.0,0.0,1.0,0.0,-1698.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
100363,Cashloans,F,Unaccompanied,Commercialassociate,Highereducation,Married,Houseapartment,Corestaff,Bank,regoperspecaccount,blockofflats,Block,No,1.0,360000.0,493497.0,48942.0,454500.0,0.006629,-14882.0,-436.0,-1140.0,-4606.0,6.0,1.0,1.0,0.0,1.0,0.0,1.0,3.0,2.0,2.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7354428830169121,0.462204930913421,0.5406544504453575,0.0784,0.0,0.995,0.932,0.0194,0.08,0.069,0.25,0.0417,0.0979,0.063,0.1019,0.0618,0.0544,0.0798,0.0,0.995,0.9347,0.0195,0.0806,0.069,0.25,0.0417,0.1001,0.0689,0.1062,0.0623,0.0576,0.0791,0.0,0.995,0.9329,0.0195,0.08,0.069,0.25,0.0417,0.0996,0.0641,0.1037,0.0621,0.0556,0.097,0.0,0.0,0.0,0.0,-563.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
100364,Cashloans,F,Family,Working,Secondarysecondaryspecial,Married,Houseapartment,Laborers,Industrytype11,notspecified,blockofflats,Block,No,0.0,315000.0,1024290.0,30078.0,855000.0,0.019101,-17498.0,-1355.0,-8464.0,-1050.0,19.79,1.0,1.0,0.0,1.0,0.0,0.0,2.0,2.0,2.0,16.0,0.0,0.0,0.0,0.0,1.0,1.0,0.6051702633567452,0.33175016802953683,0.7209441499436497,0.11172199999999996,0.08637699999999998,0.9792850000000014,0.7287480000000001,0.03719799999999998,0.09416399999999994,0.13766600000000012,0.229067,0.2607509999999999,0.06107099999999997,0.09271599999999998,0.10627900000000004,0.007700000000000011,0.027506999999999997,0.11380899999999995,0.088063,0.9793630000000004,0.7374289999999998,0.034506000000000016,0.025781,0.1379000000000001,0.16670000000000013,0.20830000000000012,0.05825400000000003,0.0984059999999999,0.10300100000000006,0.007800000000000001,0.028870999999999994,0.11326000000000006,0.08562499999999998,0.9793200000000014,0.7281830000000002,0.03798199999999997,0.10739999999999987,0.1379000000000001,0.181893,0.22227600000000014,0.062416999999999986,0.09510199999999988,0.10759299999999992,0.007780000000000001,0.028652000000000025,0.07011100000000005,3.0,1.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
100365,Cashloans,F,Unaccompanied,Pensioner,Highereducation,Married,Houseapartment,Accountants,XNA,regoperaccount,blockofflats,Stonebrick,No,0.0,247500.0,517788.0,19647.0,427500.0,0.010032,-20435.0,365243.0,-2565.0,-3916.0,10.28,1.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6846067299639529,0.6699670681732066,0.2636468134452008,0.0715,0.0988,0.9742,0.6464,0.03765699999999996,0.0,0.1379,0.1667,0.21664900000000006,0.06310199999999999,0.08288999999999996,0.0442,0.007643000000000011,0.030926999999999993,0.0609,0.066,0.9717,0.6276,0.037372000000000016,0.0,0.1034,0.1667,0.20830000000000012,0.061564000000000015,0.06715900000000001,0.0346,0.007995000000000004,0.032104,0.0666,0.0805,0.9752,0.6645,0.037908999999999984,0.0,0.1379,0.1667,0.20830000000000012,0.06413999999999996,0.08920799999999998,0.0341,0.007800000000000001,0.031548,0.0395,0.0,0.0,0.0,0.0,-358.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
100366,Revolvingloans,M,Unaccompanied,Commercialassociate,Highereducation,Singlenotmarried,Houseapartment,Managers,BusinessEntityType3,regoperaccount,blockofflats,Block,No,0.0,765000.0,1350000.0,67500.0,1350000.0,0.002506,-11788.0,-3144.0,-5643.0,-3962.0,3.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,2.0,2.0,7.0,0.0,0.0,0.0,1.0,1.0,0.0,0.4217648307037876,0.7659810473713963,0.511891801533151,0.033,0.0374,0.9831,0.7688,0.0093,0.0,0.069,0.125,0.1667,0.0087,0.0269,0.0327,0.0,0.0252,0.0336,0.0388,0.9831,0.7779,0.0094,0.0,0.069,0.125,0.1667,0.0089,0.0294,0.0341,0.0,0.0266,0.0333,0.0374,0.9831,0.7719,0.0094,0.0,0.069,0.125,0.1667,0.0088,0.0274,0.0333,0.0,0.0257,0.0336,1.0,0.0,0.0,0.0,-151.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
100368,Cashloans,F,Family,Working,Secondarysecondaryspecial,Married,Houseapartment,Accountants,BusinessEntityType3,notspecified,blockofflats,Block,No,0.0,166500.0,675000.0,24246.0,675000.0,0.035792000000000004,-11285.0,-3473.0,-1929.0,-3094.0,11.02,1.0,1.0,1.0,1.0,1.0,0.0,2.0,2.0,2.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3931715974370706,0.6895650848141843,0.4311917977993083,0.11216199999999996,0.08664199999999997,0.9792850000000014,0.728816,0.03746699999999998,0.09401999999999996,0.1379000000000001,0.22403400000000004,0.2624499999999999,0.06261299999999997,0.09169199999999994,0.10609900000000004,0.007668000000000011,0.028603999999999994,0.11323400000000003,0.08837900000000001,0.9795400000000004,0.7374959999999997,0.036179,0.02739100000000001,0.1379000000000001,0.16670000000000013,0.20830000000000012,0.058299000000000024,0.09927999999999997,0.107421,0.007839000000000002,0.029017999999999988,0.11293599999999995,0.08604200000000001,0.9793200000000014,0.7281830000000002,0.03802499999999997,0.10659999999999986,0.1379000000000001,0.181476,0.2231090000000001,0.063788,0.09399099999999988,0.10760999999999994,0.007741000000000001,0.029612000000000006,0.07835600000000001,4.0,0.0,4.0,0.0,-398.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
100369,Cashloans,F,Unaccompanied,Commercialassociate,Secondarysecondaryspecial,Married,Houseapartment,Laborers,Selfemployed,regoperaccount,blockofflats,Block,No,0.0,157500.0,528633.0,22527.0,472500.0,0.0105,-19323.0,-571.0,-67.0,-2779.0,15.02,1.0,1.0,0.0,1.0,0.0,0.0,2.0,3.0,3.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7192595409679079,0.2714429768279456,0.7713615919194317,0.4082,0.16399999999999998,0.9995,0.9932,0.0683,0.32,0.1379,0.625,0.6667,0.1931,0.3291,0.2011,0.0174,0.1108,0.2437,0.0867,0.9995,0.9935,0.0582,0.1611,0.069,0.625,0.6667,0.1872,0.2048,0.1829,0.0,0.0,0.4122,0.16399999999999998,0.9995,0.9933,0.0687,0.32,0.1379,0.625,0.6667,0.1965,0.3348,0.2047,0.0175,0.1131,0.2178,0.0,0.0,0.0,0.0,-459.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
100370,Cashloans,F,Children,Pensioner,Secondarysecondaryspecial,Married,Houseapartment,Accountants,XNA,regoperaccount,blockofflats,Stonebrick,No,0.0,45000.0,448056.0,16222.5,315000.0,0.028663,-23195.0,365243.0,-9513.0,-4535.0,18.43,1.0,0.0,0.0,1.0,1.0,0.0,2.0,2.0,2.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6029231641502966,0.17604062562330736,0.5954562029091491,0.0727,0.0731,0.9876,0.83,0.0113,0.0,0.1724,0.1667,0.0417,0.0237,0.058,0.0687,0.0058,0.0084,0.0473,0.0409,0.9871,0.8301,0.006999999999999999,0.0,0.1034,0.1667,0.0417,0.0134,0.0413,0.0462,0.0,0.0,0.0734,0.0731,0.9876,0.8323,0.0114,0.0,0.1724,0.1667,0.0417,0.0241,0.059,0.0699,0.0058,0.0086,0.0387,8.0,2.0,7.0,0.0,-1088.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0
100371,Cashloans,F,Unaccompanied,Commercialassociate,Highereducation,Civilmarriage,Houseapartment,Corestaff,Kindergarten,regoperspecaccount,blockofflats,Panel,No,1.0,450000.0,808650.0,31464.0,675000.0,0.072508,-14768.0,-426.0,-3241.0,-3409.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,3.0,1.0,1.0,13.0,1.0,1.0,0.0,0.0,0.0,0.0,0.8488032279999198,0.6156753285811992,0.524496446363472,0.4572,0.1461,0.9945,0.9252,0.0,0.44,0.1897,0.6667,0.0,0.0,0.3728,0.4587,0.0,0.0534,0.1429,0.0534,0.9945,0.9281,0.0,0.1611,0.069,0.6667,0.0,0.0,0.1249,0.1794,0.0,0.0051,0.4616,0.1461,0.9945,0.9262,0.0,0.44,0.1897,0.6667,0.0,0.0,0.3792,0.4669,0.0,0.0545,0.6093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
100372,Cashloans,F,Unaccompanied,Pensioner,Secondarysecondaryspecial,Married,Houseapartment,Accountants,XNA,notspecified,blockofflats,Block,No,0.0,90000.0,531000.0,29781.0,531000.0,0.015221,-21909.0,365243.0,-2319.0,-4279.0,14.45,1.0,0.0,0.0,1.0,1.0,0.0,2.0,2.0,2.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6839443090468991,0.6737371194166208,0.4650692149562261,0.11021700000000001,0.08661599999999997,0.9792850000000014,0.7287480000000001,0.03753699999999998,0.09463199999999997,0.1379000000000001,0.22636200000000006,0.2619329999999999,0.063148,0.09100199999999996,0.10572999999999999,0.0076650000000000095,0.028316999999999995,0.11235900000000006,0.08849100000000001,0.9795450000000006,0.7375619999999998,0.03657400000000001,0.024975999999999998,0.1379000000000001,0.16670000000000013,0.20830000000000012,0.06249400000000002,0.0978649999999999,0.103623,0.008111000000000005,0.029442999999999993,0.11260299999999995,0.08602699999999999,0.9793200000000014,0.7281830000000002,0.03797699999999998,0.10779999999999987,0.1379000000000001,0.183142,0.22248400000000015,0.064467,0.09310099999999988,0.10699799999999993,0.007780000000000001,0.029139000000000005,0.07089700000000004,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0
100373,Cashloans,F,Unaccompanied,Stateservant,Secondarysecondaryspecial,Married,Houseapartment,Corestaff,School,notspecified,blockofflats,Block,No,0.0,225000.0,906228.0,46269.0,810000.0,0.030755,-15013.0,-3282.0,-2347.0,-4823.0,10.72,1.0,1.0,1.0,1.0,0.0,0.0,2.0,2.0,2.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6235307615153555,0.6257090346027011,0.30620229831350426,0.11247399999999994,0.08646599999999997,0.9792850000000014,0.728816,0.037457999999999984,0.09469999999999996,0.1379000000000001,0.22684300000000004,0.26113299999999995,0.060421999999999976,0.09196899999999994,0.10634400000000004,0.007700000000000011,0.029659999999999975,0.11510599999999994,0.08852900000000002,0.9794270000000004,0.7376949999999997,0.036654000000000006,0.030211,0.1379000000000001,0.1687800000000001,0.20830000000000012,0.059647000000000026,0.09875499999999993,0.108589,0.008422000000000004,0.030626999999999995,0.11441500000000004,0.08580299999999999,0.9793200000000014,0.7282500000000002,0.03796799999999998,0.10679999999999988,0.1379000000000001,0.182517,0.22248300000000015,0.061930999999999986,0.09363099999999988,0.10733599999999993,0.007429000000000002,0.030810000000000018,0.08395900000000002,0.0,0.0,0.0,0.0,-1053.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
100374,Cashloans,F,Unaccompanied,Working,Secondarysecondaryspecial,Married,Houseapartment,Laborers,Transporttype2,notspecified,blockofflats,Block,No,2.0,112500.0,1308964.5,42354.0,1143000.0,0.0038130000000000004,-14975.0,-7540.0,-7657.0,-4236.0,17.0,1.0,1.0,0.0,1.0,0.0,0.0,4.0,2.0,2.0,6.0,0.0,0.0,0.0,0.0,1.0,1.0,0.596479420340105,0.4864418401140338,0.5442347412142162,0.107217,0.08736099999999994,0.9791000000000016,0.7253479999999999,0.037224999999999966,0.09369999999999996,0.1379000000000001,0.22455400000000006,0.2608179999999999,0.06115299999999998,0.09111399999999996,0.10596400000000006,0.007676000000000011,0.027950999999999983,0.11248700000000006,0.08822600000000005,0.9787140000000012,0.7311399999999996,0.036750000000000005,0.021754000000000003,0.13755500000000012,0.16670000000000013,0.20830000000000012,0.05937000000000003,0.09774299999999993,0.099728,0.007916000000000003,0.028791999999999988,0.11176899999999997,0.08585199999999997,0.9791000000000016,0.7249000000000003,0.037907999999999976,0.1023999999999999,0.1379000000000001,0.181892,0.22102500000000014,0.06252100000000001,0.09393599999999988,0.10724099999999992,0.007780000000000001,0.029122000000000006,0.06107300000000001,1.0,0.0,1.0,0.0,-644.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
100375,Cashloans,M,Unaccompanied,Commercialassociate,Highereducation,Married,Houseapartment,Accountants,Transporttype1,notspecified,blockofflats,Block,No,0.0,180000.0,942300.0,30528.0,675000.0,0.006305,-21552.0,-2672.0,-13057.0,-4188.0,12.08,1.0,1.0,0.0,1.0,1.0,0.0,2.0,3.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6654845098558424,0.2916239092557009,0.3774042489507649,0.11025099999999996,0.08769099999999996,0.9791000000000016,0.726436,0.037616999999999984,0.088008,0.1379000000000001,0.226566,0.263466,0.061498999999999984,0.09100899999999994,0.10605000000000003,0.007684000000000011,0.027664999999999985,0.11258800000000008,0.08906100000000003,0.9791200000000012,0.7344219999999997,0.03662600000000002,0.026993,0.13755500000000012,0.16670000000000013,0.20830000000000012,0.06095900000000003,0.0980599999999999,0.10891100000000004,0.007995000000000004,0.028868999999999995,0.11209599999999993,0.08621699999999992,0.9791000000000016,0.7259050000000002,0.038056999999999966,0.09799999999999992,0.1379000000000001,0.18335,0.22123300000000012,0.06250300000000003,0.09360899999999987,0.10733599999999993,0.007780000000000001,0.029013000000000018,0.08950300000000003,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
